Product ID,Average Price,Price,Price Table,Status,Card Type,Related Image,Related Image Alt,Related Image Caption,Body,Related File,Type,Created date,Updated date,design form,Product Type,SKU,Price Table Amount,Price Table Quantity,Title,Packaging
184,10,$120.00,"
 <tr><th>Quantity</th><th>1 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$120.00</td><td>$110.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/pecan-almond-crunch-popcorn-fundraiser.png,Pecan Almond Crunch Popcorn Fundraiser Bag (WS_Spec20PAC),Pecan Almond Crunch Popcorn Fundraiser Bag,"<p><i>Pecan Almond Crunch</i> uses only the finest ingredients including real butter, brown sugar, pecan pieces, almonds, and giant mushroom popcorn tumbled together in our delicious caramel coating. Gluten Free and Kosher.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-24</td>
<td>$120</td>
<td>40%</td>
<td>$80</td>
</tr>
<tr>
<td>25+</td>
<td>$110</td>
<td>45%</td>
<td>$90</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 20 bags per case<br /><strong>Bag Weight:</strong> 6 oz.<br /><strong>Selling Price:</strong> $10<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships in 1-2 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1585596931,1617802917,,119,WS_Spec20PAC,12000,,Pecan Almond Crunch,20
185,10,$120.00,"
 <tr><th>Quantity</th><th>1 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$120.00</td><td>$110.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/cranberry-walnut-crunch-popcorn-fundraiser-bag.png,Cranberry Walnut Crunch Popcorn Fundraiser Bag (WS_Spec20WAC),Cranberry Walnut Crunch Popcorn Fundraiser Bag,"<p>This tangy yet velvety smooth vanilla-coated favorite is blended with chunks of dried cranberries, walnuts, and salted butter. <i>Cranberry Walnut Crunch</i> is gluten free, Kosher certified, and will stay fresh for 6 months.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-24</td>
<td>$120</td>
<td>40%</td>
<td>$80</td>
</tr>
<tr>
<td>25+</td>
<td>$110</td>
<td>45%</td>
<td>$90</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 20 bags per case<br /><strong>Bag Weight:</strong> 6 oz.<br /><strong>Selling Price:</strong> $10<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships in 1-2 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1585597700,1617910797,,119,WS_Spec20WAC,12000,,Cranberry Walnut Crunch,20
186,10,$120.00,"
 <tr><th>Quantity</th><th>1 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$120.00</td><td>$110.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/kraft-variety-popcorn-fundraiser-bags.png,Kraft Variety Popcorn Fundraiser Bags (WS_SpecMIX),Kraft Variety Popcorn Fundraiser Bags,"<p><i>Kraft Variety</i> offers 4 popcorn options including Caramel mixed with Jalapeño Cheddar, Dark Chocolate Almond, Pecan Almond Crunch, and Cranberry Walnut Crunch. All flavors are gluten free and Kosher certified.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-24</td>
<td>$120</td>
<td>40%</td>
<td>$80</td>
</tr>
<tr>
<td>25+</td>
<td>$110</td>
<td>45%</td>
<td>$90</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 20 bags per case. <a title=""Flavors"" href=""/kraft-variety-popcorn-flavors"" rel=""lightframe"">Flavors</a><br /><strong>Selling Price:</strong> $10<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships in 1-2 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1585598596,1618001246,,119,WS_SpecMIX,12000,,Kraft Variety Popcorn,20
187,8,$96.00,"
 <tr><th>Quantity</th><th>1 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$96.00</td><td>$88.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/deanan-delight-popcorn-fundraiser-bags.png,Deanan® Delight Popcorn Fundraiser Bag (FRDDL),Deanan® Delight Popcorn Fundraiser Bag,"<p>Tumbled in a secret blend using real butter and brown sugar, <i>Deanan<sup>®</sup> Delight</i> is a delicious mixture of Caramel Corn, Almonds, and Pecans. Gluten Free, certified Kosher, and maintains freshness for 6 months.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-24</td>
<td>$96</td>
<td>40%</td>
<td>$64</td>
</tr>
<tr>
<td>25+</td>
<td>$88</td>
<td>45%</td>
<td>$72</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 20 bags per case<br /><strong>Bag Weight:</strong> 4 oz.<br /><strong>Selling Price:</strong> $8<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships in 1-2 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1585599322,1618070753,,119,FRDDL,9600,,Deanan Delight Popcorn,20
188,8,$96.00,"
 <tr><th>Quantity</th><th>1 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$96.00</td><td>$88.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/cashew-coconut-popcorn-fundraiser-bag.png,Cashew Coconut Popcorn Fundraiser Bag (FRCSH),Cashew Coconut Popcorn Fundraiser Bag,"<p><i>Cashew Coconut</i> is a unique mixture of gently-popped Caramel Corn, golden Cashews, and fresh Coconut glazed with our secret blend using real butter and brown sugar. Gluten free, certified Kosher, and fresh for 6 months.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-24</td>
<td>$96</td>
<td>40%</td>
<td>$64</td>
</tr>
<tr>
<td>25+</td>
<td>$88</td>
<td>45%</td>
<td>$72</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 20 bags per case<br /><strong>Bag Weight:</strong> 4 oz.<br /><strong>Selling Price:</strong> $8<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships in 1-2 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1585599998,1618072883,,119,FRCSH,9600,,Cashew Coconut Popcorn,20
189,8,$96.00,"
 <tr><th>Quantity</th><th>1 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$96.00</td><td>$88.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/premium-variety-popcorn-fundraiser-bags.png,Premium Variety Popcorn Fundraiser Bags (FRMix),Premium Variety Popcorn Fundraiser Bags,"<p>How do you decide between Pecan Almond & Cashew-Coconut? With <i>Premium Variety</i> you don’t have to because you can sell them both! Our popcorn is gluten free, certified Kosher and stays fresh for 6 months.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-24</td>
<td>$96</td>
<td>40%</td>
<td>$64</td>
</tr>
<tr>
<td>25+</td>
<td>$88</td>
<td>45%</td>
<td>$72</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 20 bags per case. <a title=""Flavors"" href=""/premium-variety-popcorn-flavors"" rel=""lightframe"">Flavors</a><br /><strong>Selling Price:</strong> $8<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships in 1-2 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1585600913,1618074536,,119,FRMix,9600,,Premium Variety Popcorn,20
190,1,$300.00,"
 <tr><th>Quantity</th><th>1 - 25</th><th>26 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$300.00</td><td>$275.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/gamer-smencils-fundraiser.png,$1 Gamer Smencils Fundraiser Product GS7000,$1 Gamer Smencils Fundraiser Product,"<p><i>Gamer Smencils</i> are No. 2 graphite scented pencils made from 100% recycled newspapers. Packaged in individual recyclable plastic freshness tubes with a collectible character top cap. Free shipping.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-25</td>
<td>$300</td>
<td>40%</td>
<td>$200</td>
</tr>
<tr>
<td>26+</td>
<td>$275</td>
<td>45%</td>
<td>$225</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 500 items per case (10 inner buckets of 50). <a title=""Scents"" rel=""lightframe"" href=""/gamer-smencil-scents""> Scents</a><br /><strong>Selling Price:</strong> $1.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 4-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/smencil-shipping"">Free shipping</a></p>
",,product,1594222163,1619282792,,135,GS7000,30000,,$1 Gamer Smencils,500
191,3,$72.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$72.00</td><td>$66.00</td><td>$60.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/popcornopolis-mini-cones.png,Popcornopolis Mini Cones Fundraiser,Popcornopolis Mini Cones Fundraiser,"<p>Offer 4 <i>Popcornopolis</i><sup>®</sup> mini cone flavors. Caramel, Kettle Corn, Cheddar Cheese, and Zebra<sup>®</sup>, which is caramel corn drizzled with melted white and dark chocolate. No high fructose corn syrup. Gluten free.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$72</td>
<td>40%</td>
<td>$48</td>
</tr>
<tr>
<td>10-24</td>
<td>$66</td>
<td>45%</td>
<td>$54</td>
</tr>
<tr>
<td>25+</td>
<td>$60</td>
<td>50%</td>
<td>$60</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 40 bags per case. <a title=""Flavors"" href=""/popcornopolis-flavors"" rel=""lightframe"">Flavors</a><br /><strong>Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> Ships in 1-5 business days. <a title=""Free shipping"" href=""/popcorn-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1611866485,1635883677,,119,BFI835,7200,,Popcornopolis Cones,40
192,1,$156.00,"
 <tr><th>Quantity</th><th>1 - 19</th><th>20 - 39</th><th>40 - 74</th><th>75 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$156.00</td><td>$144.00</td><td>$132.00</td><td>$120.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/peanut-free-pretzel-rods-fundraiser.png,$1 Peanut Free Pretzel Rods Fundraiser Product wc-61024,$1 Peanut Free Pretzel Rods Fundraiser Product,"<p><i>Peanut Free</i> pretzel rods are dipped in milk chocolate, then rolled in salted caramel, chocolate bits, crunchy toffee, or rainbow sprinkles. Handcrafted and individually packaged. A delicious 100 calorie peanut-free snack.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-19</td>
<td>$156</td>
<td>35%</td>
<td>$84</td>
</tr>
<tr>
<td>20-39</td>
<td>$144</td>
<td>40%</td>
<td>$96</td>
</tr>
<tr>
<td>40-74</td>
<td>$132</td>
<td>45%</td>
<td>$108</td>
</tr>
<tr>
<td>75+</td>
<td>$120</td>
<td>50%</td>
<td>$120</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 240 items per case (4 inner carriers of 60). <a title=""Carrier contents"" rel=""lightframe"" href=""/peanut-free-pretzel-rod-flavors"">Carrier contents</a><br /><strong>Item Size:</strong> 8” (0.85 oz.)<br /><strong>Selling Price:</strong> $1.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-7 business days. <a title=""Free shipping"" rel=""lightframe"" href=""/pretzel-rod-shipping"">Free shipping</a></p>
",,product,1619117359,1624661736,,172,wc-61024,15600,,$1 Peanut Free Pretzel Rods,240
193,3,$280.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$280.00</td><td>$260.00</td><td>$240.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/1.0oz-sweet-hot-beef-steaks-fundraiser.png,1.0 oz. Sweet & Hot Steaks Fundraising Product jl-4013,1.0 oz. Sweet & Hot Steaks Fundraising Product,"<p><i>1.0 oz. Sweet & Hot Steaks</i> are lean cuts of 100% premium beef marinated with a special blend of smoky sweet red chili and black pepper. An extraordinary chili heat perfectly balanced with a hint of sweet.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$280</td>
<td>35%</td>
<td>$152</td>
</tr>
<tr>
<td>10-24</td>
<td>$260</td>
<td>40%</td>
<td>$172</td>
</tr>
<tr>
<td>25+</td>
<td>$240</td>
<td>45%</td>
<td>$192</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 144 items per case (12 inner kits of 12)<br /><strong>Item Size:</strong> 1 oz.<br /><strong>Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/beef-jerky-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1622342379,1622342431,,120,jl-4013,28000,,1.0 oz. Sweet & Hot Steaks,144
194,3,$302.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$302.00</td><td>$280.00</td><td>$258.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/1.84oz-beef-sticks-fundraiser.png,1.84 oz. Beef Sticks Fundraising Product jl-10000029376,1.84 oz. Beef Sticks Fundraising Product,"<p>Super-size your beef sticks and triple your profit off every sale. No preservatives, added nitrates or MSG. <i>1.84 oz. Beef Sticks</i> are a low sugar, keto-friendly, and gluten-free snack made with 100% beef.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$302</td>
<td>30%</td>
<td>$130</td>
</tr>
<tr>
<td>10-24</td>
<td>$280</td>
<td>35%</td>
<td>$152</td>
</tr>
<tr>
<td>25+</td>
<td>258</td>
<td>40%</td>
<td>$174</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 144 items per case (6 inner totes of 24)<br /><strong>Item Size:</strong> 1.84 oz.<br /><strong>Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/beef-jerky-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1622389731,1622389761,,120,jl-10000029376,30200,,1.84 oz. Beef Sticks,144
195,3,$302.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$302.00</td><td>$280.00</td><td>$258.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/1.84oz-teriyaki-beef-sticks-fundraiser.png,1.84 oz. Teriyaki Sticks Fundraising Product jl-10000029384,1.84 oz. Teriyaki Sticks Fundraising Product,"<p><i>1.84 oz. Teriyaki Sticks</i> are a little sweet, a little savory, and a whole lot of beef. Lean cuts of 100% beef marinated with soy sauce, brown sugar, garlic, and ginger. They’re ready to eat whenever you are.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$302</td>
<td>30%</td>
<td>$130</td>
</tr>
<tr>
<td>10-24</td>
<td>$280</td>
<td>35%</td>
<td>$152</td>
</tr>
<tr>
<td>25+</td>
<td>258</td>
<td>40%</td>
<td>$174</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 144 items per case (6 inner totes of 24)<br /><strong>Item Size:</strong> 1.84 oz.<br /><strong>Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/beef-jerky-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1622395983,1622406350,,120,jl-10000029384,30200,,1.84 oz. Teriyaki Sticks,144
196,3,$302.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$302.00</td><td>$280.00</td><td>$258.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/1.84_oz-pepperoni-beef-sticks.png,1.84 oz. Pepperoni Sticks Fundraising Product jl-10000029389,1.84 oz. Pepperoni Sticks Fundraising Product,"<p>Made with 100% premium beef combined with classic pepperoni flavorings, <i>1.84 oz. Pepperoni Sticks</i> contain 8g of tasty protein. Lean cuts of premium beef, low in fat and carbs, and no MSG. The perfect midday on the go snack.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$302</td>
<td>30%</td>
<td>$130</td>
</tr>
<tr>
<td>10-24</td>
<td>$280</td>
<td>35%</td>
<td>$152</td>
</tr>
<tr>
<td>25+</td>
<td>258</td>
<td>40%</td>
<td>$174</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 144 items per case (6 inner totes of 24)<br /><strong>Item Size:</strong> 1.84 oz.<br /><strong>Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/beef-jerky-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1622399693,1622406637,,120,jl-10000029389,30200,,1.84 oz. Pepperoni Sticks,144
197,3,$302.00,"
 <tr><th>Quantity</th><th>1 - 9</th><th>10 - 24</th><th>25 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$302.00</td><td>$280.00</td><td>$258.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/1.84oz-wild-heat-beef-sticks-fundraiser.png,1.84 oz. Wild Heat Sticks Fundraising Product jl-10000032878,1.84 oz. Wild Heat Sticks Fundraising Product,"<p>Packed with 10g of protein per serving, 1.84 oz. <i>Wild Heat Sticks</i> are 96% fat free and have no added MSG, nitrates or nitrites. This low carb snack brings the heat and will keep you coming back for more!</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>1-9</td>
<td>$302</td>
<td>30%</td>
<td>$130</td>
</tr>
<tr>
<td>10-24</td>
<td>$280</td>
<td>35%</td>
<td>$152</td>
</tr>
<tr>
<td>25+</td>
<td>258</td>
<td>40%</td>
<td>$174</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 144 items per case (6 inner totes of 24)<br /><strong>Item Size:</strong> 1.84 oz.<br /><strong>Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 7-10 business days. <a title=""Free shipping"" href=""/beef-jerky-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1622405106,1622405161,,120,jl-10000032878,30200,,1.84 oz. Wild Heat Sticks,144
199,3,$130.00,"
 <tr><th>Quantity</th><th>2 - 19</th><th>20 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$130.00</td><td>$119.00</td><td>$108.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/protein-bar-fundraiser.png,Protein Bar Fundraiser Product K27839,Protein Bar Fundraiser Product,"<p><i>Protein Bars</i> consist of smooth peanut butter and crunchy whole peanuts. Taste and nutrition packed into one perfect bar that delivers a good source of protein. It's a snack-lover's dream come true. 12g plant protein and 25% larger.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>2-19</td>
<td>$130</td>
<td>40%</td>
<td>$86</td>
</tr>
<tr>
<td>20-49</td>
<td>$119</td>
<td>45%</td>
<td>$97</td>
</tr>
<tr>
<td>50+</td>
<td>$108</td>
<td>50%</td>
<td>$108</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 72 items per case (6 inner boxes of 12)<strong><br />Item Size:</strong> 1.76 oz.<strong><br />Selling Price:</strong> $3.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-10 business days. <a title=""Free shipping"" href=""/snack-bar-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1623270188,1626205230,,197,K27839,13000,,Protein Bars,72
200,2,$48.00,"
 <tr><th>Quantity</th><th>2 - 19</th><th>20 - 49</th><th>50 - Unlimited</th> </tr>

 <tr class=""odd""><td>Price</td><td>$48.00</td><td>$44.00</td><td>$40.00</td> </tr>


",1,,https://bigfundraisingideas.com/sites/default/files/healthy-grain-bar-fundraiser.png,Healthy Bar Fundraiser Product K18064,Healthy Grain Bar Fundraiser Product,"<p><i>Healthy Grain Bars</i> have 5 super grains including oats, buckwheat, millet, amaranth, and quinoa. They’re kosher, low in sodium, gluten free, and pack 18g of 100% whole grains per serving.</p>
<p>Nutrition facts available upon request.</p>
<h2>Case Pricing</h2>
<table border=""0"">
<thead>
<tr align=""left"">
<td>Cases</td>
<td>Cost/Case</td>
<td>Profit</td>
<td>Profit/Case</td>
</tr>
</thead>
<tbody>
<tr>
<td>2-19</td>
<td>$48</td>
<td>40%</td>
<td>$32</td>
</tr>
<tr>
<td>20-49</td>
<td>$44</td>
<td>45%</td>
<td>$36</td>
</tr>
<tr>
<td>50+</td>
<td>$40</td>
<td>50%</td>
<td>$40</td>
</tr>
</tbody>
</table>
<h2>Product Details</h2>
<p><strong>Packaging:</strong> 40 items per case (8 inner boxes of 5)<strong><br />Item Size:</strong> 1.2 oz.<strong><br />Selling Price:</strong> $2.00<br /><strong>Payment Options:</strong> <a title=""Learn more"" href=""/payment-options"" rel=""lightframe"">Learn more</a><br /><strong>Delivery:</strong> 3-10 business days. <a title=""Free shipping"" href=""/snack-bar-shipping"" rel=""lightframe"">Free shipping</a></p>
",,product,1623270848,1626205327,,197,K18064,4800,,Healthy Grain Bars,40
